date,open,high,low,close,volume
2018-02-23T20:00:00,12491.77,12513.32,12431.94,12483.79,0
2018-02-26T20:00:00,12566.05,12601.46,12484.59,12527.04,0
2018-02-27T20:00:00,12573.65,12577.56,12436.13,12490.73,0
2018-02-28T20:00:00,12427.46,12516.92,12417.96,12435.85,0
2018-03-01T20:00:00,12386.40,12387.88,12143.14,12190.94,0
2018-03-02T20:00:00,12051.89,12081.40,11877.66,11913.71,0
2018-03-05T20:00:00,11831.57,12110.18,11830.98,12090.87,0
2018-03-06T20:00:00,12229.29,12259.58,12110.34,12113.87,0
2018-03-07T20:00:00,12060.09,12275.69,12020.61,12245.36,0
2018-03-08T20:00:00,12237.94,12382.69,12177.12,12355.57,0
2018-03-09T20:00:00,12331.64,12407.98,12284.57,12346.68,0
2018-03-12T20:00:00,12453.30,12454.96,12361.01,12418.39,0
2018-03-13T20:00:00,12425.69,12459.90,12162.47,12221.03,0
2018-03-14T20:00:00,12212.49,12322.89,12202.76,12237.74,0
2018-03-15T20:00:00,12284.14,12378.39,12239.96,12345.56,0
2018-03-16T20:00:00,12345.56,12454.02,12337.62,12389.58,0
2018-03-19T20:00:00,12346.51,12369.77,12183.79,12217.02,0
2018-03-20T20:00:00,12261.19,12320.00,12191.55,12307.33,0
2018-03-21T20:00:00,12336.76,12344.09,12250.37,12309.15,0
2018-03-22T20:00:00,12187.73,12267.17,12009.50,12100.08,0
2018-03-23T20:00:00,11995.51,12001.78,11818.70,11886.31,0
2018-03-26T20:00:00,11919.64,11984.50,11726.62,11787.26,0
2018-03-27T20:00:00,11996.35,12042.78,11927.91,11970.83,0
2018-03-28T20:00:00,11868.08,11961.16,11770.40,11940.71,0
2018-03-29T20:00:00,11956.34,12151.31,11942.28,12096.73,0
2018-04-03T20:00:00,11997.47,12069.48,11913.62,12002.45,0
2018-04-04T20:00:00,12000.47,12011.12,11792.35,11957.90,0
2018-04-05T20:00:00,12153.61,12322.37,12135.64,12305.19,0
2018-04-06T20:00:00,12242.94,12290.03,12202.05,12241.27,0
2018-04-09T20:00:00,12311.02,12371.11,12205.39,12261.75,0
2018-04-10T20:00:00,12389.90,12428.90,12334.95,12397.32,0
2018-04-11T20:00:00,12372.07,12381.53,12256.59,12293.97,0
2018-04-12T20:00:00,12282.39,12434.24,12263.70,12415.01,0
2018-04-13T20:00:00,12461.31,12523.97,12411.65,12442.40,0
2018-04-16T20:00:00,12478.99,12487.04,12375.63,12391.41,0
2018-04-17T20:00:00,12443.20,12614.25,12417.26,12585.57,0
2018-04-18T20:00:00,12597.58,12640.25,12548.45,12590.83,0
2018-04-19T20:00:00,12595.61,12595.61,12534.63,12567.42,0
2018-04-20T20:00:00,12555.96,12585.37,12490.77,12540.50,0
2018-04-23T20:00:00,12538.16,12588.23,12466.47,12572.39,0
2018-04-24T20:00:00,12602.41,12647.16,12481.30,12550.82,0
2018-04-25T20:00:00,12456.82,12484.78,12312.27,12422.30,0
2018-04-26T20:00:00,12395.90,12503.22,12383.95,12500.47,0
2018-04-27T20:00:00,12572.72,12627.71,12518.03,12580.87,0
2018-04-30T20:00:00,12606.27,12622.93,12563.74,12612.11,0
2018-05-02T20:00:00,12610.78,12827.54,12605.38,12802.25,0
2018-05-03T20:00:00,12775.66,12798.16,12665.33,12690.15,0
2018-05-04T20:00:00,12733.19,12819.60,12707.86,12819.60,0
2018-05-07T20:00:00,12827.43,12961.05,12813.55,12948.14,0
2018-05-08T20:00:00,12924.23,12933.67,12855.09,12912.21,0
2018-05-09T20:00:00,12917.82,12962.52,12890.38,12943.06,0
2018-05-10T20:00:00,12975.09,13034.21,12928.51,13022.87,0
2018-05-11T20:00:00,13023.00,13033.30,12964.00,13001.24,0
2018-05-14T20:00:00,13009.83,13015.10,12927.24,12977.71,0
2018-05-15T20:00:00,12947.97,13006.34,12918.29,12970.04,0
2018-05-16T20:00:00,12983.49,13030.76,12960.53,12996.33,0
2018-05-17T20:00:00,12985.14,13114.63,12981.89,13114.61,0
2018-05-18T20:00:00,13115.63,13133.19,13051.13,13077.72,0
2018-05-22T20:00:00,13132.56,13204.31,13061.77,13169.92,0
2018-05-23T20:00:00,13138.83,13148.05,12929.90,12976.84,0
2018-05-24T20:00:00,12955.94,13006.44,12801.82,12855.09,0
2018-05-25T20:00:00,12917.15,13002.47,12852.17,12938.01,0
2018-05-28T20:00:00,13016.55,13040.63,12828.26,12863.46,0
2018-05-29T20:00:00,12786.15,12803.29,12608.70,12666.51,0
2018-05-30T20:00:00,12693.33,12783.76,12663.37,12783.76,0
2018-05-31T20:00:00,12796.16,12803.60,12547.61,12604.89,0
2018-06-01T20:00:00,12678.07,12800.45,12660.79,12724.27,0
2018-06-04T20:00:00,12839.44,12846.26,12714.03,12770.75,0
2018-06-05T20:00:00,12766.16,12925.24,12753.30,12787.13,0
2018-06-06T20:00:00,12813.39,12872.90,12729.23,12830.07,0
2018-06-07T20:00:00,12877.85,12914.85,12760.54,12811.05,0
2018-06-08T20:00:00,12668.77,12795.64,12610.68,12766.55,0
2018-06-11T20:00:00,12816.32,12861.95,12751.66,12842.91,0
2018-06-12T20:00:00,12924.03,12948.52,12816.07,12842.30,0
2018-06-13T20:00:00,12857.16,12905.67,12781.23,12890.58,0
2018-06-14T20:00:00,12806.07,13135.97,12800.66,13107.10,0
2018-06-15T20:00:00,13115.85,13170.05,13010.54,13010.55,0
2018-06-18T20:00:00,12945.53,12982.92,12784.48,12834.11,0
2018-06-19T20:00:00,12647.07,12708.71,12594.51,12677.97,0
2018-06-20T20:00:00,12731.66,12760.20,12670.78,12695.16,0
2018-06-21T20:00:00,12699.71,12719.45,12472.98,12511.91,0
2018-06-22T20:00:00,12507.72,12579.72,12486.26,12579.72,0
2018-06-25T20:00:00,12497.48,12518.89,12270.33,12270.33,0
2018-06-26T20:00:00,12333.44,12355.86,12188.50,12234.34,0
2018-06-27T20:00:00,12247.75,12439.91,12124.87,12348.61,0
2018-06-28T20:00:00,12289.81,12375.37,12104.41,12177.23,0
2018-06-29T20:00:00,12322.64,12382.87,12260.91,12306.00,0
2018-07-02T20:00:00,12147.94,12301.93,12132.72,12238.17,0
2018-07-03T20:00:00,12321.07,12428.14,12278.39,12349.14,0
2018-07-04T20:00:00,12323.75,12350.68,12284.56,12317.61,0
2018-07-05T20:00:00,12363.05,12516.51,12361.86,12464.29,0
2018-07-06T20:00:00,12506.27,12508.08,12426.40,12496.17,0
2018-07-09T20:00:00,12541.74,12559.97,12490.40,12543.89,0
2018-07-10T20:00:00,12580.31,12639.79,12530.71,12609.85,0
2018-07-11T20:00:00,12506.99,12514.75,12398.47,12417.13,0
2018-07-12T20:00:00,12464.06,12505.20,12408.63,12492.97,0
2018-07-13T20:00:00,12549.23,12583.79,12499.30,12540.73,0
2018-07-16T20:00:00,12530.98,12604.24,12506.99,12561.02,0
2018-07-17T20:00:00,12566.97,12688.50,12522.05,12661.54,0
2018-07-18T20:00:00,12728.41,12778.96,12715.52,12765.94,0
2018-07-19T20:00:00,12740.68,12759.42,12658.37,12686.29,0
2018-07-20T20:00:00,12664.45,12706.84,12469.50,12561.42,0
2018-07-23T20:00:00,12510.23,12565.12,12489.33,12548.57,0
2018-07-24T20:00:00,12590.79,12755.27,12585.91,12689.39,0
2018-07-25T20:00:00,12685.68,12695.12,12538.12,12579.33,0
2018-07-26T20:00:00,12732.88,12827.71,12701.56,12809.23,0
2018-07-27T20:00:00,12825.75,12886.83,12815.12,12860.40,0
2018-07-30T20:00:00,12822.87,12848.95,12798.20,12798.20,0
2018-07-31T20:00:00,12809.74,12860.59,12739.83,12805.50,0
2018-08-01T20:00:00,12826.70,12833.11,12706.34,12737.05,0
2018-08-02T20:00:00,12617.63,12619.60,12493.20,12546.33,0
2018-08-03T20:00:00,12572.61,12644.52,12561.62,12615.76,0
2018-08-06T20:00:00,12631.40,12715.78,12538.35,12598.21,0
2018-08-07T20:00:00,12656.87,12738.53,12646.16,12648.19,0
2018-08-08T20:00:00,12622.98,12704.58,12586.23,12633.54,0
2018-08-09T20:00:00,12623.14,12696.52,12577.34,12676.11,0
2018-08-10T20:00:00,12574.20,12585.83,12390.40,12424.35,0
2018-08-13T20:00:00,12346.75,12396.86,12323.20,12358.74,0
2018-08-14T20:00:00,12444.63,12461.82,12294.90,12358.87,0
2018-08-15T20:00:00,12400.27,12428.56,12120.65,12163.01,0
2018-08-16T20:00:00,12202.13,12251.40,12168.92,12237.17,0
2018-08-17T20:00:00,12242.06,12244.67,12135.64,12210.55,0
2018-08-20T20:00:00,12263.01,12373.36,12245.56,12331.30,0
2018-08-21T20:00:00,12320.56,12432.66,12316.35,12384.49,0
